evt1; evt2; station; channel; dtP; dtS; dtPerr; dtSerr
event_010; event_014; STA01; HHZ; -2182736.930043578; -2182736.9944143295; 0.0; 0.0
event_010; event_014; STA02; HHZ; -2182735.144482851; -2182735.073791027; 0.0; 0.0
event_010; event_014; STA03; HHZ; -2182736.357334137; -2182736.0024814606; 0.0; 0.0
event_010; event_014; STA04; HHZ; -2182737.1854795218; -2182737.4368294477; 0.0; 0.0
event_010; event_014; STA05; HHZ; -2182727.4681202173; -2182727.113029957; 0.0; 0.0
event_010; event_014; STA06; HHZ; -2182737.246325493; -2182737.542214632; 0.0; 0.0
event_010; event_014; STA07; HHZ; -2182743.4431638718; -2182743.651980877; 0.0; 0.0
event_010; event_014; STA08; HHZ; -2182737.277610779; -2182737.596400857; 0.0; 0.0
event_010; event_014; STA09; HHZ; -2182737.058420658; -2182737.2167636156; 0.0; 0.0
event_010; event_014; STA10; HHZ; -2182737.1592720747; -2182737.3914381266; 0.0; 0.0
event_010; event_014; STA11; HHZ; -2182736.6764235497; -2182736.5551445484; 0.0; 0.0
event_010; event_014; STA12; HHZ; -2182736.630348325; -2182736.4753421545; 0.0; 0.0
event_010; event_014; STA13; HHZ; -2182737.2990996838; -2182737.6336194277; 0.0; 0.0
event_010; event_014; STA14; HHZ; -2182736.764618635; -2182736.7078983784; 0.0; 0.0
event_010; event_015; STA00; HHZ; -2728421.233014941; -2728421.365055442; 0.0; 0.0
event_010; event_015; STA01; HHZ; -2728420.949148178; -2728420.873398304; 0.0; 0.0
event_010; event_015; STA02; HHZ; -2728412.8569945097; -2728412.7185231447; 0.0; 0.0
event_010; event_015; STA03; HHZ; -2728420.795445442; -2728420.6071851254; 0.0; 0.0
event_010; event_015; STA04; HHZ; -2728421.357435465; -2728421.5805518627; 0.0; 0.0
event_010; event_015; STA05; HHZ; -2728409.6847599745; -2728409.49681139; 0.0; 0.0
event_010; event_015; STA06; HHZ; -2728421.233722329; -2728421.366280675; 0.0; 0.0
event_010; event_015; STA07; HHZ; -2728428.9984312057; -2728429.0358091593; 0.0; 0.0
event_010; event_015; STA08; HHZ; -2728421.339375496; -2728421.5492721796; 0.0; 0.0
event_010; event_015; STA09; HHZ; -2728421.0219882727; -2728420.999557495; 0.0; 0.0
event_010; event_015; STA10; HHZ; -2728421.3076041937; -2728421.4942439795; 0.0; 0.0
event_010; event_015; STA11; HHZ; -2728421.142416239; -2728421.208138585; 0.0; 0.0
event_010; event_015; STA12; HHZ; -2728420.797689438; -2728420.611071706; 0.0; 0.0
event_010; event_015; STA13; HHZ; -2728421.310441375; -2728421.499158025; 0.0; 0.0
event_010; event_015; STA14; HHZ; -2728421.194624543; -2728421.298563361; 0.0; 0.0
event_010; event_016; STA00; HHZ; -3274105.6423692703; -3274105.9199519157; 0.0; 0.0
event_010; event_016; STA01; HHZ; -3274105.5903565884; -3274105.8298659325; 0.0; 0.0
event_010; event_016; STA02; HHZ; -3274093.05651772; -3274093.201518059; 0.0; 0.0
event_010; event_016; STA03; HHZ; -3274104.982768178; -3274104.777522683; 0.0; 0.0
event_010; event_016; STA04; HHZ; -3274105.384540677; -3274105.473392844; 0.0; 0.0
event_010; event_016; STA05; HHZ; -3274091.652259469; -3274091.4490817785; 0.0; 0.0
event_010; event_016; STA06; HHZ; -3274105.6640042067; -3274105.957423687; 0.0; 0.0
event_010; event_016; STA07; HHZ; -3274115.1431559324; -3274115.440577626; 0.0; 0.0
event_010; event_016; STA08; HHZ; -3274105.556878209; -3274105.7718815804; 0.0; 0.0
event_010; event_016; STA09; HHZ; -3274105.672034383; -3274105.971331954; 0.0; 0.0
event_010; event_016; STA10; HHZ; -3274105.4779866934; -3274105.63524127; 0.0; 0.0
event_010; event_016; STA11; HHZ; -3274104.8263162374; -3274104.506548047; 0.0; 0.0
event_010; event_016; STA12; HHZ; -3274105.3967375755; -3274105.4945179224; 0.0; 0.0
event_010; event_016; STA13; HHZ; -3274105.6031184196; -3274105.8519693613; 0.0; 0.0
event_010; event_016; STA14; HHZ; -3274104.8795142174; -3274104.5986869335; 0.0; 0.0
event_010; event_017; STA00; HHZ; -3819789.6289265156; -3819789.7425637245; 0.0; 0.0
event_010; event_017; STA01; HHZ; -3819789.357904196; -3819789.2731530666; 0.0; 0.0
event_010; event_017; STA02; HHZ; -3819776.282880068; -3819776.1000213623; 0.0; 0.0
event_010; event_017; STA03; HHZ; -3819789.1637209654; -3819788.9368276596; 0.0; 0.0
event_010; event_017; STA04; HHZ; -3819789.71597898; -3819789.8933386803; 0.0; 0.0
event_010; event_017; STA05; HHZ; -3819773.6069909334; -3819773.3792380095; 0.0; 0.0
event_010; event_017; STA06; HHZ; -3819789.657323122; -3819789.791746855; 0.0; 0.0
event_010; event_017; STA07; HHZ; -3819800.5795406103; -3819800.618501067; 0.0; 0.0
event_010; event_017; STA08; HHZ; -3819789.7401890755; -3819789.935270667; 0.0; 0.0
event_010; event_017; STA09; HHZ; -3819789.469581008; -3819789.46657753; 0.0; 0.0
event_010; event_017; STA10; HHZ; -3819789.645030141; -3819789.770455241; 0.0; 0.0
event_010; event_017; STA11; HHZ; -3819789.4854002; -3819789.4939762354; 0.0; 0.0
event_010; event_017; STA12; HHZ; -3819789.1823761463; -3819788.969138503; 0.0; 0.0
event_010; event_017; STA13; HHZ; -3819789.739461899; -3819789.9340109825; 0.0; 0.0
event_010; event_017; STA14; HHZ; -3819789.554496646; -3819789.6136512756; 0.0; 0.0
event_010; event_018; STA00; HHZ; -4365473.78448081; -4365473.857878566; 0.0; 0.0
event_010; event_018; STA01; HHZ; -4365473.901572347; -4365474.060681224; 0.0; 0.0
event_010; event_018; STA02; HHZ; -4365464.544259191; -4365464.726652145; 0.0; 0.0
event_010; event_018; STA03; HHZ; -4365473.834848523; -4365473.945115328; 0.0; 0.0
event_010; event_018; STA04; HHZ; -4365473.634202719; -4365473.597597003; 0.0; 0.0
event_010; event_018; STA05; HHZ; -4365456.059224844; -4365456.171068668; 0.0; 0.0
event_010; event_018; STA06; HHZ; -4365473.729225993; -4365473.762177348; 0.0; 0.0
event_010; event_018; STA07; HHZ; -4365486.458715081; -4365486.56333673; 0.0; 0.0
event_010; event_018; STA08; HHZ; -4365473.635159731; -4365473.599254489; 0.0; 0.0
event_010; event_018; STA09; HHZ; -4365473.831868887; -4365473.939954758; 0.0; 0.0
event_010; event_018; STA10; HHZ; -4365473.781766534; -4365473.853177428; 0.0; 0.0
event_010; event_018; STA11; HHZ; -4365473.609255552; -4365473.554388523; 0.0; 0.0
event_010; event_018; STA12; HHZ; -4365473.928526759; -4365474.1073663235; 0.0; 0.0
event_010; event_018; STA13; HHZ; -4365473.621753931; -4365473.576035619; 0.0; 0.0
event_010; event_018; STA14; HHZ; -4365473.549914479; -4365473.451609731; 0.0; 0.0
event_010; event_019; STA00; HHZ; -4911158.184784293; -4911158.397099018; 0.0; 0.0
event_010; event_019; STA01; HHZ; -4911157.899038434; -4911157.902187228; 0.0; 0.0
event_010; event_019; STA02; HHZ; -4911154.532470226; -4911154.448091149; 0.0; 0.0
event_010; event_019; STA03; HHZ; -4911157.550753355; -4911157.298957467; 0.0; 0.0
event_010; event_019; STA04; HHZ; -4911158.241766214; -4911158.495791674; 0.0; 0.0
event_010; event_019; STA05; HHZ; -4911137.55178988; -4911137.300752759; 0.0; 0.0
event_010; event_019; STA06; HHZ; -4911158.19074738; -4911158.4074270725; 0.0; 0.0
event_010; event_019; STA07; HHZ; -4911172.279604912; -4911172.407222986; 0.0; 0.0
event_010; event_019; STA08; HHZ; -4911158.264588475; -4911158.535319805; 0.0; 0.0
event_010; event_019; STA09; HHZ; -4911157.982718706; -4911158.047121406; 0.0; 0.0
event_010; event_019; STA10; HHZ; -4911158.21139276; -4911158.443184853; 0.0; 0.0
event_010; event_019; STA11; HHZ; -4911157.892714024; -4911157.891233206; 0.0; 0.0
event_010; event_019; STA12; HHZ; -4911157.680349708; -4911157.523418307; 0.0; 0.0
event_010; event_019; STA13; HHZ; -4911158.25006938; -4911158.5101726055; 0.0; 0.0
event_010; event_019; STA14; HHZ; -4911157.951936483; -4911157.993806481; 0.0; 0.0
event_011; event_012; STA00; HHZ; -545684.102202177; -545684.0229088068; 0.0; 0.0
event_011; event_012; STA01; HHZ; -545684.1512819529; -545684.1079149246; 0.0; 0.0
event_011; event_012; STA02; HHZ; -545685.7414544821; -545685.6951540709; 0.0; 0.0
event_011; event_012; STA03; HHZ; -545684.2297427654; -545684.2438089848; 0.0; 0.0
event_011; event_012; STA04; HHZ; -545684.1177649498; -545684.0498635769; 0.0; 0.0
event_011; event_012; STA05; HHZ; -545682.0061479807; -545682.0192095041; 0.0; 0.0
event_011; event_012; STA06; HHZ; -545684.1343282461; -545684.0785512924; 0.0; 0.0
event_011; event_012; STA07; HHZ; -545685.716624856; -545685.6632994413; 0.0; 0.0
event_011; event_012; STA08; HHZ; -545684.1268199682; -545684.0655468702; 0.0; 0.0
event_011; event_012; STA09; HHZ; -545684.1751739979; -545684.1492959261; 0.0; 0.0
event_011; event_012; STA10; HHZ; -545684.0843586922; -545683.9920039177; 0.0; 0.0
event_011; event_012; STA11; HHZ; -545684.1898578405; -545684.1747285128; 0.0; 0.0
event_011; event_012; STA12; HHZ; -545684.1889009476; -545684.1730710268; 0.0; 0.0
event_011; event_012; STA13; HHZ; -545684.1480345726; -545684.1022907495; 0.0; 0.0
event_011; event_012; STA14; HHZ; -545684.1939988136; -545684.1819007397; 0.0; 0.0
event_011; event_013; STA00; HHZ; -1091368.7732198238; -1091369.0310059786; 0.0; 0.0
event_011; event_013; STA01; HHZ; -1091368.8743847609; -1091369.2062238455; 0.0; 0.0
event_011; event_013; STA02; HHZ; -1091367.754515648; -1091368.0091701746; 0.0; 0.0
event_011; event_013; STA03; HHZ; -1091368.2546964884; -1091368.1329237223; 0.0; 0.0
event_011; event_013; STA04; HHZ; -1091368.4347814322; -1091368.4448308945; 0.0; 0.0
event_011; event_013; STA05; HHZ; -1091363.8137128353; -1091363.6944732666; 0.0; 0.0
event_011; event_013; STA06; HHZ; -1091368.7869547606; -1091369.0547949076; 0.0; 0.0
event_011; event_013; STA07; HHZ; -1091372.0343239307; -1091372.3676595688; 0.0; 0.0
event_011; event_013; STA08; HHZ; -1091368.6089776754; -1091368.7465388775; 0.0; 0.0
event_011; event_013; STA09; HHZ; -1091368.8984056711; -1091369.2478280067; 0.0; 0.0
event_011; event_013; STA10; HHZ; -1091368.5493822098; -1091368.6433193684; 0.0; 0.0
event_011; event_013; STA11; HHZ; -1091367.995883584; -1091367.6846598387; 0.0; 0.0
event_011; event_013; STA12; HHZ; -1091368.7082686424; -1091368.9185106754; 0.0; 0.0
event_011; event_013; STA13; HHZ; -1091368.6694178581; -1091368.8512212038; 0.0; 0.0
event_011; event_013; STA14; HHZ; -1091367.9933086634; -1091367.6801998615; 0.0; 0.0
event_011; event_014; STA00; HHZ; -1637052.9860247374; -1637053.2454788685; 0.0; 0.0
event_011; event_014; STA01; HHZ; -1637052.9256390333; -1637053.140890956; 0.0; 0.0
event_011; event_014; STA02; HHZ; -1637046.005760789; -1637046.0788881779; 0.0; 0.0
event_011; event_014; STA03; HHZ; -1637052.2270023823; -1637051.9308521748; 0.0; 0.0
event_011; event_014; STA04; HHZ; -1637052.7366553545; -1637052.8135712147; 0.0; 0.0
event_011; event_014; STA05; HHZ; -1637045.5597842932; -1637045.2632306814; 0.0; 0.0
event_011; event_014; STA06; HHZ; -1637053.0369066; -1637053.3336063623; 0.0; 0.0
event_011; event_014; STA07; HHZ; -1637057.7716965675; -1637058.0668942928; 0.0; 0.0
event_011; event_014; STA08; HHZ; -1637052.9245762825; -1637053.1390503645; 0.0; 0.0
event_011; event_014; STA09; HHZ; -1637053.0298048258; -1637053.3213061094; 0.0; 0.0
event_011; event_014; STA10; HHZ; -1637052.7647548914; -1637052.8622397184; 0.0; 0.0
event_011; event_014; STA11; HHZ; -1637052.251965046; -1637051.9740878344; 0.0; 0.0
event_011; event_014; STA12; HHZ; -1637052.640405655; -1637052.6468666792; 0.0; 0.0
event_011; event_014; STA13; HHZ; -1637053.0037437677; -1637053.2761684656; 0.0; 0.0
event_011; event_014; STA14; HHZ; -1637052.312302947; -1637052.0785928965; 0.0; 0.0
event_011; event_015; STA00; HHZ; -2182737.0056818724; -2182737.125419855; 0.0; 0.0
event_011; event_015; STA01; HHZ; -2182736.9447436333; -2182737.0198749304; 0.0; 0.0
event_011; event_015; STA02; HHZ; -2182723.7182724476; -2182723.7236202955; 0.0; 0.0
event_011; event_015; STA03; HHZ; -2182736.6651136875; -2182736.5355558395; 0.0; 0.0
event_011; event_015; STA04; HHZ; -2182736.9086112976; -2182736.9572936296; 0.0; 0.0
event_011; event_015; STA05; HHZ; -2182727.7764240503; -2182727.6470121145; 0.0; 0.0
event_011; event_015; STA06; HHZ; -2182737.0243034363; -2182737.1576724052; 0.0; 0.0
event_011; event_015; STA07; HHZ; -2182743.3269639015; -2182743.450722575; 0.0; 0.0
event_011; event_015; STA08; HHZ; -2182736.9863409996; -2182737.091921687; 0.0; 0.0
event_011; event_015; STA09; HHZ; -2182736.9933724403; -2182737.104099989; 0.0; 0.0
event_011; event_015; STA10; HHZ; -2182736.9130870104; -2182736.9650455713; 0.0; 0.0
event_011; event_015; STA11; HHZ; -2182736.717957735; -2182736.627081871; 0.0; 0.0
event_011; event_015; STA12; HHZ; -2182736.807746768; -2182736.7825962305; 0.0; 0.0
event_011; event_015; STA13; HHZ; -2182737.0150854588; -2182737.1417070627; 0.0; 0.0
event_011; event_015; STA14; HHZ; -2182736.742308855; -2182736.6692578793; 0.0; 0.0
event_011; event_016; STA00; HHZ; -2728421.4150362015; -2728421.680316329; 0.0; 0.0
event_011; event_016; STA01; HHZ; -2728421.5859520435; -2728421.976342559; 0.0; 0.0
event_011; event_016; STA02; HHZ; -2728403.917795658; -2728404.2066152096; 0.0; 0.0
event_011; event_016; STA03; HHZ; -2728420.8524364233; -2728420.7058933973; 0.0; 0.0
event_011; event_016; STA04; HHZ; -2728420.93571651; -2728420.850134611; 0.0; 0.0
event_011; event_016; STA05; HHZ; -2728409.743923545; -2728409.599282503; 0.0; 0.0
event_011; event_016; STA06; HHZ; -2728421.454585314; -2728421.7488154173; 0.0; 0.0
event_011; event_016; STA07; HHZ; -2728429.471688628; -2728429.855491042; 0.0; 0.0
event_011; event_016; STA08; HHZ; -2728421.203843713; -2728421.314531088; 0.0; 0.0
event_011; event_016; STA09; HHZ; -2728421.6434185505; -2728422.075874448; 0.0; 0.0
event_011; event_016; STA10; HHZ; -2728421.08346951; -2728421.106042862; 0.0; 0.0
event_011; event_016; STA11; HHZ; -2728420.4018577337; -2728419.925491333; 0.0; 0.0
event_011; event_016; STA12; HHZ; -2728421.4067949057; -2728421.666042447; 0.0; 0.0
event_011; event_016; STA13; HHZ; -2728421.3077625036; -2728421.4945183992; 0.0; 0.0
event_011; event_016; STA14; HHZ; -2728420.4271985292; -2728419.9693814516; 0.0; 0.0
event_011; event_017; STA00; HHZ; -3274105.4015934467; -3274105.502928138; 0.0; 0.0
event_011; event_017; STA01; HHZ; -3274105.353499651; -3274105.419629693; 0.0; 0.0
event_011; event_017; STA02; HHZ; -3274087.1441580057; -3274087.105118513; 0.0; 0.0
event_011; event_017; STA03; HHZ; -3274105.0333892107; -3274104.865198374; 0.0; 0.0
event_011; event_017; STA04; HHZ; -3274105.267154813; -3274105.270080447; 0.0; 0.0
event_011; event_017; STA05; HHZ; -3274091.6986550093; -3274091.529438734; 0.0; 0.0
event_011; event_017; STA06; HHZ; -3274105.447904229; -3274105.583138585; 0.0; 0.0
event_011; event_017; STA07; HHZ; -3274114.908073306; -3274115.033414483; 0.0; 0.0
event_011; event_017; STA08; HHZ; -3274105.387154579; -3274105.4779201746; 0.0; 0.0
event_011; event_017; STA09; HHZ; -3274105.4409651756; -3274105.5711200237; 0.0; 0.0
event_011; event_017; STA10; HHZ; -3274105.2505129576; -3274105.241256833; 0.0; 0.0
event_011; event_017; STA11; HHZ; -3274105.060941696; -3274104.9129195213; 0.0; 0.0
event_011; event_017; STA12; HHZ; -3274105.1924334764; -3274105.1406630278; 0.0; 0.0
event_011; event_017; STA13; HHZ; -3274105.444105983; -3274105.5765600204; 0.0; 0.0
event_011; event_017; STA14; HHZ; -3274105.102180958; -3274104.9843457937; 0.0; 0.0
event_011; event_018; STA00; HHZ; -3819789.5571477413; -3819789.618242979; 0.0; 0.0
event_011; event_018; STA01; HHZ; -3819789.897167802; -3819790.2071578503; 0.0; 0.0
event_011; event_018; STA02; HHZ; -3819775.4055371284; -3819775.731749296; 0.0; 0.0
event_011; event_018; STA03; HHZ; -3819789.7045167685; -3819789.873486042; 0.0; 0.0
event_011; event_018; STA04; HHZ; -3819789.1853785515; -3819788.97433877; 0.0; 0.0
event_011; event_018; STA05; HHZ; -3819774.15088892; -3819774.321269393; 0.0; 0.0
event_011; event_018; STA06; HHZ; -3819789.5198071003; -3819789.5535690784; 0.0; 0.0
event_011; event_018; STA07; HHZ; -3819800.787247777; -3819800.978250146; 0.0; 0.0
event_011; event_018; STA08; HHZ; -3819789.2821252346; -3819789.1419039965; 0.0; 0.0
event_011; event_018; STA09; HHZ; -3819789.8032530546; -3819790.0444972515; 0.0; 0.0
event_011; event_018; STA10; HHZ; -3819789.3872493505; -3819789.32397902; 0.0; 0.0
event_011; event_018; STA11; HHZ; -3819789.1847970486; -3819788.973331809; 0.0; 0.0
event_011; event_018; STA12; HHZ; -3819789.9385840893; -3819790.278890848; 0.0; 0.0
event_011; event_018; STA13; HHZ; -3819789.326398015; -3819789.2185846567; 0.0; 0.0
event_011; event_018; STA14; HHZ; -3819789.097598791; -3819788.822304249; 0.0; 0.0
event_011; event_019; STA00; HHZ; -4365473.957451224; -4365474.157463431; 0.0; 0.0
event_011; event_019; STA01; HHZ; -4365473.894633889; -4365474.048663855; 0.0; 0.0
event_011; event_019; STA02; HHZ; -4365465.393748164; -4365465.4531883; 0.0; 0.0
event_011; event_019; STA03; HHZ; -4365473.4204216; -4365473.227328181; 0.0; 0.0
event_011; event_019; STA04; HHZ; -4365473.792942047; -4365473.872533441; 0.0; 0.0
event_011; event_019; STA05; HHZ; -4365455.643453956; -4365455.450953484; 0.0; 0.0
event_011; event_019; STA06; HHZ; -4365473.981328487; -4365474.198818803; 0.0; 0.0
event_011; event_019; STA07; HHZ; -4365486.608137608; -4365486.822136402; 0.0; 0.0
event_011; event_019; STA08; HHZ; -4365473.911553979; -4365474.077969313; 0.0; 0.0
event_011; event_019; STA09; HHZ; -4365473.954102874; -4365474.151663899; 0.0; 0.0
event_011; event_019; STA10; HHZ; -4365473.816875577; -4365473.9139864445; 0.0; 0.0
event_011; event_019; STA11; HHZ; -4365473.46825552; -4365473.310176492; 0.0; 0.0
event_011; event_019; STA12; HHZ; -4365473.690407038; -4365473.694942832; 0.0; 0.0
event_011; event_019; STA13; HHZ; -4365473.954713464; -4365474.152721643; 0.0; 0.0
event_011; event_019; STA14; HHZ; -4365473.499620795; -4365473.364500999; 0.0; 0.0
event_012; event_013; STA00; HHZ; -545684.6710176468; -545685.0080971718; 0.0; 0.0
event_012; event_013; STA01; HHZ; -545684.723102808; -545685.0983089209; 0.0; 0.0
event_012; event_013; STA02; HHZ; -545682.0130611658; -545682.3140161037; 0.0; 0.0
event_012; event_013; STA03; HHZ; -545684.024953723; -545683.8891147375; 0.0; 0.0
event_012; event_013; STA04; HHZ; -545684.3170164824; -545684.3949673176; 0.0; 0.0
event_012; event_013; STA05; HHZ; -545681.8075648546; -545681.6752637625; 0.0; 0.0
event_012; event_013; STA06; HHZ; -545684.6526265144; -545684.9762436152; 0.0; 0.0
event_012; event_013; STA07; HHZ; -545686.3176990747; -545686.7043601274; 0.0; 0.0
event_012; event_013; STA08; HHZ; -545684.4821577072; -545684.6809920073; 0.0; 0.0
event_012; event_013; STA09; HHZ; -545684.7232316732; -545685.0985320807; 0.0; 0.0
event_012; event_013; STA10; HHZ; -545684.4650235176; -545684.6513154507; 0.0; 0.0
event_012; event_013; STA11; HHZ; -545683.8060257435; -545683.5099313259; 0.0; 0.0
event_012; event_013; STA12; HHZ; -545684.5193676949; -545684.7454396486; 0.0; 0.0
event_012; event_013; STA13; HHZ; -545684.5213832855; -545684.7489304543; 0.0; 0.0
event_012; event_013; STA14; HHZ; -545683.7993098497; -545683.4982991219; 0.0; 0.0
event_012; event_014; STA00; HHZ; -1091368.8838225603; -1091369.2225700617; 0.0; 0.0
event_012; event_014; STA01; HHZ; -1091368.7743570805; -1091369.0329760313; 0.0; 0.0
event_012; event_014; STA02; HHZ; -1091360.2643063068; -1091360.383734107; 0.0; 0.0
event_012; event_014; STA03; HHZ; -1091367.9972596169; -1091367.68704319; 0.0; 0.0
event_012; event_014; STA04; HHZ; -1091368.6188904047; -1091368.7637076378; 0.0; 0.0
event_012; event_014; STA05; HHZ; -1091363.5536363125; -1091363.2440211773; 0.0; 0.0
event_012; event_014; STA06; HHZ; -1091368.9025783539; -1091369.25505507; 0.0; 0.0
event_012; event_014; STA07; HHZ; -1091372.0550717115; -1091372.4035948515; 0.0; 0.0
event_012; event_014; STA08; HHZ; -1091368.7977563143; -1091369.0735034943; 0.0; 0.0
event_012; event_014; STA09; HHZ; -1091368.854630828; -1091369.1720101833; 0.0; 0.0
event_012; event_014; STA10; HHZ; -1091368.6803961992; -1091368.8702358007; 0.0; 0.0
event_012; event_014; STA11; HHZ; -1091368.0621072054; -1091367.7993593216; 0.0; 0.0
event_012; event_014; STA12; HHZ; -1091368.4515047073; -1091368.4737956524; 0.0; 0.0
event_012; event_014; STA13; HHZ; -1091368.8557091951; -1091369.173877716; 0.0; 0.0
event_012; event_014; STA14; HHZ; -1091368.1183041334; -1091367.8966921568; 0.0; 0.0
event_012; event_015; STA00; HHZ; -1637052.9034796953; -1637053.1025110483; 0.0; 0.0
event_012; event_015; STA01; HHZ; -1637052.7934616804; -1637052.9119600058; 0.0; 0.0
event_012; event_015; STA02; HHZ; -1637037.9768179655; -1637038.0284662247; 0.0; 0.0
event_012; event_015; STA03; HHZ; -1637052.435370922; -1637052.2917468548; 0.0; 0.0
event_012; event_015; STA04; HHZ; -1637052.7908463478; -1637052.9074300528; 0.0; 0.0
event_012; event_015; STA05; HHZ; -1637045.7702760696; -1637045.6278026104; 0.0; 0.0
event_012; event_015; STA06; HHZ; -1637052.8899751902; -1637053.0791211128; 0.0; 0.0
event_012; event_015; STA07; HHZ; -1637057.6103390455; -1637057.7874231339; 0.0; 0.0
event_012; event_015; STA08; HHZ; -1637052.8595210314; -1637053.026374817; 0.0; 0.0
event_012; event_015; STA09; HHZ; -1637052.8181984425; -1637052.9548040628; 0.0; 0.0
event_012; event_015; STA10; HHZ; -1637052.8287283182; -1637052.9730416536; 0.0; 0.0
event_012; event_015; STA11; HHZ; -1637052.5280998945; -1637052.4523533583; 0.0; 0.0
event_012; event_015; STA12; HHZ; -1637052.6188458204; -1637052.6095252037; 0.0; 0.0
event_012; event_015; STA13; HHZ; -1637052.8670508862; -1637053.0394163132; 0.0; 0.0
event_012; event_015; STA14; HHZ; -1637052.5483100414; -1637052.4873571396; 0.0; 0.0
event_012; event_016; STA00; HHZ; -2182737.3128340244; -2182737.657407522; 0.0; 0.0
event_012; event_016; STA01; HHZ; -2182737.4346700907; -2182737.8684276342; 0.0; 0.0
event_012; event_016; STA02; HHZ; -2182718.176341176; -2182718.5114611387; 0.0; 0.0
event_012; event_016; STA03; HHZ; -2182736.622693658; -2182736.4620844126; 0.0; 0.0
event_012; event_016; STA04; HHZ; -2182736.81795156; -2182736.8002710342; 0.0; 0.0
event_012; event_016; STA05; HHZ; -2182727.737775564; -2182727.580072999; 0.0; 0.0
event_012; event_016; STA06; HHZ; -2182737.3202570677; -2182737.670264125; 0.0; 0.0
event_012; event_016; STA07; HHZ; -2182743.755063772; -2182744.192191601; 0.0; 0.0
event_012; event_016; STA08; HHZ; -2182737.0770237446; -2182737.2489842176; 0.0; 0.0
event_012; event_016; STA09; HHZ; -2182737.4682445526; -2182737.9265785217; 0.0; 0.0
event_012; event_016; STA10; HHZ; -2182736.999110818; -2182737.1140389442; 0.0; 0.0
event_012; event_016; STA11; HHZ; -2182736.211999893; -2182735.7507628202; 0.0; 0.0
event_012; event_016; STA12; HHZ; -2182737.217893958; -2182737.4929714203; 0.0; 0.0
event_012; event_016; STA13; HHZ; -2182737.159727931; -2182737.3922276497; 0.0; 0.0
event_012; event_016; STA14; HHZ; -2182736.2331997156; -2182735.787480712; 0.0; 0.0
event_012; event_017; STA00; HHZ; -2728421.2993912697; -2728421.480019331; 0.0; 0.0
event_012; event_017; STA01; HHZ; -2728421.202217698; -2728421.3117147684; 0.0; 0.0
event_012; event_017; STA02; HHZ; -2728401.4027035236; -2728401.4099644423; 0.0; 0.0
event_012; event_017; STA03; HHZ; -2728420.8036464453; -2728420.621389389; 0.0; 0.0
event_012; event_017; STA04; HHZ; -2728421.149389863; -2728421.2202168703; 0.0; 0.0
event_012; event_017; STA05; HHZ; -2728409.6925070286; -2728409.51022923; 0.0; 0.0
event_012; event_017; STA06; HHZ; -2728421.313575983; -2728421.5045872927; 0.0; 0.0
event_012; event_017; STA07; HHZ; -2728429.19144845; -2728429.3701150417; 0.0; 0.0
event_012; event_017; STA08; HHZ; -2728421.260334611; -2728421.4123733044; 0.0; 0.0
event_012; event_017; STA09; HHZ; -2728421.2657911777; -2728421.4218240976; 0.0; 0.0
event_012; event_017; STA10; HHZ; -2728421.1661542654; -2728421.2492529154; 0.0; 0.0
event_012; event_017; STA11; HHZ; -2728420.8710838556; -2728420.7381910086; 0.0; 0.0
event_012; event_017; STA12; HHZ; -2728421.003532529; -2728420.967592001; 0.0; 0.0
event_012; event_017; STA13; HHZ; -2728421.29607141; -2728421.474269271; 0.0; 0.0
event_012; event_017; STA14; HHZ; -2728420.908182144; -2728420.802445054; 0.0; 0.0
event_012; event_018; STA00; HHZ; -3274105.4549455643; -3274105.5953341722; 0.0; 0.0
event_012; event_018; STA01; HHZ; -3274105.745885849; -3274106.0992429256; 0.0; 0.0
event_012; event_018; STA02; HHZ; -3274089.6640826464; -3274090.0365952253; 0.0; 0.0
event_012; event_018; STA03; HHZ; -3274105.474774003; -3274105.6296770573; 0.0; 0.0
event_012; event_018; STA04; HHZ; -3274105.0676136017; -3274104.924475193; 0.0; 0.0
event_012; event_018; STA05; HHZ; -3274092.144740939; -3274092.302059889; 0.0; 0.0
event_012; event_018; STA06; HHZ; -3274105.385478854; -3274105.475017786; 0.0; 0.0
event_012; event_018; STA07; HHZ; -3274115.070622921; -3274115.3149507046; 0.0; 0.0
event_012; event_018; STA08; HHZ; -3274105.1553052664; -3274105.0763571262; 0.0; 0.0
event_012; event_018; STA09; HHZ; -3274105.6280790567; -3274105.8952013254; 0.0; 0.0
event_012; event_018; STA10; HHZ; -3274105.3028906584; -3274105.3319751024; 0.0; 0.0
event_012; event_018; STA11; HHZ; -3274104.994939208; -3274104.7986032963; 0.0; 0.0
event_012; event_018; STA12; HHZ; -3274105.7496831417; -3274106.1058198214; 0.0; 0.0
event_012; event_018; STA13; HHZ; -3274105.1783634424; -3274105.116293907; 0.0; 0.0
event_012; event_018; STA14; HHZ; -3274104.9035999775; -3274104.640403509; 0.0; 0.0
event_012; event_019; STA00; HHZ; -3819789.8552490473; -3819790.1345546246; 0.0; 0.0
event_012; event_019; STA01; HHZ; -3819789.7433519363; -3819789.94074893; 0.0; 0.0
event_012; event_019; STA02; HHZ; -3819779.652293682; -3819779.7580342293; 0.0; 0.0
event_012; event_019; STA03; HHZ; -3819789.190678835; -3819788.9835191965; 0.0; 0.0
event_012; event_019; STA04; HHZ; -3819789.6751770973; -3819789.8226698637; 0.0; 0.0
